time	地 区	发病数	死亡数	发病率	死亡率
Nov-04	黑龙江省	1	0	0.0027	
Sep-08	河北省	12	0	0.0173	
Jul-10	黑龙江省	10	0	0.0261	
Jan-11	江西省	1	0	0.0022	
Feb-15	贵州省	2	0	0.0057	
Jun-14	广东省	22	0	0.0207	
Aug-14	安徽省	6	0	0.01	
Nov-05	黑龙江省	1	0	0.0026	
Nov-15	河北省	22	0	0.0298	
Oct-05	宁夏	1	0	0.017	
Mar-09	全国	115	0	0.0087	
Oct-13	江苏省	1	0	0.0013	
Aug-13	江苏省	4	0	0.0051	
Sep-14	重庆市	13	0	0.0438	
Sep-15	内蒙古	1	0	0.004	
Sep-06	山西省	5	0	0.0149	
Jan-07	四川省	23	0	0.0282	
Dec-12	北京市	1	0	0.005	
Feb-04	宁夏	1	0	0.0171	
May-05	内蒙古	7	0	0.0295	
Feb-13	贵州省	2	0	0.0057	
Oct-12	四川省	9	0	0.0112	
Jun-04	山西省	11	0	0.0332	
Apr-14	四川省	6	0	0.0074	
Jul-05	建设兵团	3	0	0.118	
Feb-10	全国	86	0	0.0064	
Jan-10	全国	102	0	0.0076	
Mar-09	河北省	6	0	0.0086	
Nov-12	全国	87	0	0.0065	
Nov-09	陕西省	1	0	0.0027	
Sep-15	甘肃省	8	0	0.0309	
Aug-14	浙江省	15	0	0.0273	
Nov-15	湖北省	3	0	0.0052	
Mar-04	福建省	9	0	0.025	
Jul-04	全国	698	1	0.0537	0.0001
Aug-06	广西	1	0	0.0021	
Nov-09	甘肃省	5	0	0.019	
Jan-07	江苏省	4	0	0.0053	
Oct-14	湖南省	1	0	0.0015	
Aug-08	江西省	2	0	0.0046	
Feb-13	湖北省	1	0	0.0017	
May-08	福建省	6	0	0.0168	
Aug-07	贵州省	14	0	0.0373	
Mar-09	辽宁省	1	0	0.0023	
Apr-14	贵州省	2	0	0.0057	
May-05	安徽省	37	0	0.0608	
Jul-11	北京市	2	0	0.0102	
May-05	贵州省	11	0	0.0297	
Aug-13	浙江省	2	0	0.0037	
Feb-10	吉林省	2	0	0.0073	
Mar-05	湖北省	9	0	0.0158	
Aug-07	北京市	1	0	0.0063	
Oct-05	新疆	13	0	0.0654	
Jan-10	宁夏	4	0	0.064	
May-07	湖南省	12	0	0.0189	
Sep-04	宁夏	1	0	0.0171	
Jul-04	河北省	112	0	0.1647	
Aug-15	北京市	10	0	0.0465	
Mar-04	海南省	1	0	0.0123	
Jul-04	北京市	4	0	0.027	
Apr-14	浙江省	6	0	0.0109	
Aug-07	广西	8	0	0.017	
Jun-12	重庆市	3	0	0.0103	
Jun-05	广东省	11	0	0.012	
Mar-12	宁夏	1	0	0.0156	
Oct-12	全国	76	0	0.0056	
Feb-09	安徽省	8	0	0.013	
Mar-15	云南省	1	0	0.0021	
Feb-11	贵州省	3	0	0.0086	
Mar-07	新疆	45	0	0.2195	
Jan-13	山东省	4	0	0.0041	
Nov-13	河南省	1	0	0.0011	
Mar-14	江苏省	1	0	0.0013	
Apr-15	西藏	1	0	0.0315	
Feb-04	广西	11	0	0.0227	
Mar-04	广西	9	0	0.0185	
Aug-08	陕西省	12	0	0.032	
Jun-11	新疆	55	0	0.2521	
Aug-12	黑龙江省	3	0	0.0078	
Jul-07	广西	9	0	0.0191	
Jul-12	建设兵团	1	0	0.0383	
Feb-08	江苏省	7	0	0.0092	
Feb-08	重庆市	1	0	0.0036	
Apr-10	广东省	1	0	0.001	
Aug-13	黑龙江省	12	0	0.0313	
Jul-13	陕西省	14	0	0.0373	
Sep-15	江西省	1	0	0.0022	
Jun-05	辽宁省	3	0	0.0071	
Aug-08	湖南省	9	0	0.0142	
Apr-12	新疆	110	0	0.498	
Nov-04	河南省	7	0	0.0072	
Jan-13	江苏省	1	0	0.0013	
Nov-04	四川省	18	0	0.0207	
Nov-09	云南省	1	0	0.0022	
Jan-04	甘肃省	14	0	0.0536	
Nov-15	河南省	1	0	0.0011	
Jul-09	江西省	1	0	0.0023	
Oct-14	重庆市	4	0	0.0135	
Mar-09	青海省	1	0	0.018	
Apr-08	新疆	49	0	0.2339	
Mar-14	重庆市	11	0	0.037	
Jan-06	全国	104	0	0.008	
Jan-08	云南省	4	0	0.0089	
Jun-15	广西	1	0	0.0021	
Sep-14	安徽省	2	0	0.0033	
Apr-11	重庆市	1	0	0.0035	
Aug-12	山东省	22	0	0.0228	
Jul-09	广东省	3	0	0.0031	
Apr-14	江苏省	6	0	0.0076	
Feb-12	北京市	1	0	0.005	
May-06	湖北省	13	0	0.0228	
Apr-05	陕西省	14	0	0.0378	
Sep-04	内蒙古	2	0	0.0084	
Apr-14	北京市	4	0	0.0189	
Aug-14	北京市	14	0	0.0662	
Jun-14	新疆	16	0	0.0707	
Mar-08	天津市	4	0	0.0359	
Aug-09	黑龙江省	5	0	0.0131	
Apr-09	天津市	1	0	0.0085	
Apr-12	河北省	12	0	0.0166	
Mar-07	四川省	25	0	0.0306	
Apr-08	湖南省	7	0	0.011	
Mar-11	黑龙江省	3	0	0.0078	
May-11	浙江省	15	0	0.0276	
Oct-07	陕西省	6	0	0.0161	
Oct-12	甘肃省	2	0	0.0078	
Feb-06	江苏省	3	0	0.004	
May-09	江苏省	6	0	0.0078	
Apr-12	江西省	1	0	0.0022	
Aug-04	四川省	79	1	0.0907	0.0011
Oct-05	山西省	3	0	0.009	
Feb-13	吉林省	1	0	0.0036	
Jan-08	上海市	1	0	0.0054	
Apr-10	河南省	2	0	0.0021	
Oct-09	黑龙江省	2	0	0.0052	
Nov-12	山东省	5	0	0.0052	
Aug-15	黑龙江省	9	0	0.0235	
Aug-11	浙江省	17	0	0.0312	
Aug-15	江苏省	2	0	0.0025	
Oct-11	山西省	5	0	0.014	
Mar-07	河南省	21	0	0.0224	
Jul-12	云南省	8	0	0.0173	
Jul-08	安徽省	16	0	0.0262	
Oct-08	陕西省	1	0	0.0027	
Aug-08	福建省	1	0	0.0028	
Feb-14	湖南省	10	0	0.0149	
Mar-12	江西省	3	0	0.0067	
Jul-10	甘肃省	7	0	0.0266	
Nov-15	黑龙江省	2	0	0.0052	
Dec-14	山东省	64	0	0.0658	
Feb-09	山西省	1	0	0.0029	
Mar-05	山东省	12	0	0.0131	
Sep-13	安徽省	3	0	0.005	
Nov-04	全国	165	0	0.0127	
Oct-09	湖北省	2	0	0.0035	
Jun-04	海南省	1	0	0.0123	
Jan-04	山西省	2	0	0.006	
Aug-11	湖北省	5	0	0.0087	
Apr-08	山西省	13	0	0.0383	
Apr-08	全国	267	0	0.0202	
Feb-07	陕西省	5	0	0.0134	
Jan-09	云南省	5	0	0.011	
May-05	福建省	19	0	0.0541	
May-05	山东省	26	0	0.0283	
Feb-13	湖南省	2	0	0.003	
Aug-07	福建省	4	0	0.0112	
Feb-13	黑龙江省	2	0	0.0052	
Dec-13	重庆市	1	0	0.0034	
Aug-12	全国	199	0	0.0148	
May-06	四川省	68	0	0.0828	
Jan-07	全国	156	0	0.0119	
Apr-11	贵州省	5	0	0.0144	
Aug-09	贵州省	3	0	0.0079	
Aug-04	重庆市	9	0	0.0288	
Jul-14	江西省	4	0	0.0088	
Apr-10	四川省	12	0	0.0147	
Jun-05	全国	498	0	0.0383	
May-13	江西省	1	0	0.0022	
Mar-13	四川省	22	0	0.0272	
Nov-06	内蒙古	1	0	0.0042	
Jan-07	广西	2	0	0.0042	
Apr-11	广东省	7	0	0.0067	
Sep-14	新疆	18	0	0.0795	
Nov-13	全国	93	0	0.0069	
Jul-15	湖南省	10	0	0.0148	
Jun-15	湖北省	10	0	0.0172	
Oct-14	全国	287	0	0.0212	
Mar-04	天津市	1	0	0.0108	
Nov-04	湖北省	1	0	0.0017	
Jun-15	江苏省	7	0	0.0088	
Jul-09	天津市	6	0	0.051	
Jun-12	湖北省	4	0	0.0069	
Mar-11	广东省	6	0	0.0058	
Dec-11	全国	143	0	0.0107	
Mar-09	四川省	29	0	0.0354	
Dec-13	浙江省	5	0	0.0091	
Oct-06	青海省	2	0	0.0368	
Feb-04	湖南省	7	0	0.0105	
Jun-09	青海省	2	0	0.0361	
Nov-05	甘肃省	8	0	0.031	
May-10	安徽省	8	0	0.013	
Dec-09	湖南省	3	0	0.0047	
Sep-06	湖南省	3	0	0.0047	
Jul-07	天津市	4	0	0.0372	
Aug-07	浙江省	5	0	0.01	
Dec-06	湖北省	3	0	0.0053	
Oct-09	浙江省	1	0	0.002	
Jul-08	重庆市	6	0	0.0213	
May-06	甘肃省	12	0	0.0463	
Dec-13	山东省	30	0	0.031	
Jul-15	河南省	45	0	0.0477	
Feb-14	云南省	1	0	0.0021	
Dec-14	江西省	2	0	0.0044	
Dec-05	天津市	1	0	0.0096	
Jan-08	江西省	2	0	0.0046	
Sep-14	山东省	127	0	0.1305	
Jun-05	黑龙江省	7	0	0.0184	
Dec-14	云南省	2	0	0.0043	
Nov-12	云南省	5	0	0.0108	
Mar-15	广东省	70	0	0.0653	
Jan-04	重庆市	7	0	0.0224	
Jan-13	黑龙江省	2	0	0.0052	
May-15	陕西省	76	0	0.2013	
Jan-04	湖南省	2	0	0.003	
Jan-06	建设兵团	1	0	0.0389	
Dec-07	甘肃省	7	0	0.0269	
Aug-12	湖南省	2	0	0.003	
Apr-13	山西省	2	0	0.0055	
Oct-10	湖南省	1	0	0.0016	
Oct-06	山西省	2	0	0.006	
Jan-14	天津市	6	0	0.0408	
May-09	山西省	3	0	0.0088	
Oct-05	天津市	1	0	0.0096	
Jul-07	山西省	17	0	0.0504	
Jun-12	全国	244	0	0.0181	
Jul-13	山东省	54	0	0.0558	
Jun-14	安徽省	6	0	0.01	
Jun-12	建设兵团	1	0	0.0383	
Aug-15	河南省	15	0	0.0159	
Jul-04	贵州省	40	0	0.1046	
Nov-14	安徽省	6	0	0.01	
Feb-06	全国	170	0	0.013	
Mar-11	内蒙古	1	0	0.004	
Apr-14	湖北省	2	0	0.0034	
Jun-06	全国	323	1	0.0247	0.0001
Dec-14	新疆	34	0	0.1502	
Oct-05	河北省	22	0	0.0323	
Nov-13	河北省	12	0	0.0165	
Apr-15	四川省	26	0	0.0319	
Apr-04	青海省	1	0	0.0185	
Nov-07	江苏省	1	0	0.0013	
Feb-15	云南省	1	0	0.0021	
Feb-14	湖北省	2	0	0.0034	
Aug-11	山东省	23	0	0.024	
Mar-14	贵州省	1	0	0.0029	
May-09	全国	188	0	0.0142	
Aug-14	福建省	3	0	0.0079	
Jun-09	广东省	4	0	0.0042	
Nov-06	云南省	13	0	0.0292	
Sep-09	江苏省	2	0	0.0026	
Aug-14	山西省	14	0	0.0386	
Feb-06	福建省	3	0	0.0085	
Sep-13	山西省	3	0	0.0083	
Oct-15	福建省	2	0	0.0053	
Oct-13	北京市	2	0	0.0097	
Oct-08	江苏省	1	0	0.0013	
Aug-08	重庆市	4	0	0.0142	
Apr-04	江苏省	9	0	0.0119	
Nov-10	甘肃省	3	0	0.0114	
May-11	甘肃省	4	0	0.0156	
Aug-05	广西	5	0	0.0108	
Jul-05	广西	2	0	0.0043	
Feb-06	安徽省	6	0	0.0098	
Aug-07	云南省	2	0	0.0045	
Jul-15	甘肃省	16	0	0.0618	
Jan-06	云南省	7	0	0.0157	
Apr-06	安徽省	20	0	0.0327	
Apr-04	湖北省	9	0	0.015	
Aug-05	福建省	15	0	0.0427	
Feb-04	青海省	2	0	0.0371	
Dec-07	江西省	1	0	0.0023	
May-12	广东省	5	0	0.0048	
Mar-14	山东省	39	0	0.0401	
Jan-06	甘肃省	4	0	0.0154	
Dec-04	全国	98	0	0.0075	
Oct-05	陕西省	6	0	0.0162	
Mar-15	北京市	6	0	0.0279	
Aug-14	四川省	29	0	0.0358	
Oct-10	河南省	3	0	0.0032	
Jul-10	重庆市	4	0	0.014	
Feb-14	北京市	1	0	0.0047	
Aug-06	湖北省	11	0	0.0193	
May-04	广东省	5	0	0.0063	
May-12	云南省	4	0	0.0086	
Aug-13	湖北省	1	0	0.0017	
Dec-05	安徽省	3	0	0.0049	
Jul-04	重庆市	6	0	0.0192	
May-15	云南省	4	0	0.0085	
Jul-13	贵州省	2	0	0.0057	
Feb-09	新疆	9	0	0.0422	
May-06	吉林省	1	0	0.0037	
Feb-04	湖北省	8	0	0.0133	
Jun-15	甘肃省	12	0	0.0463	
Feb-05	福建省	8	0	0.0228	
Jun-10	四川省	19	0	0.0232	
Apr-15	甘肃省	6	0	0.0232	
Aug-11	四川省	35	0	0.0435	
Apr-05	宁夏	1	0	0.017	
Nov-11	建设兵团	2	0	0.0777	
Jul-06	重庆市	14	0	0.05	
Jan-10	陕西省	2	0	0.0053	
Apr-13	全国	128	0	0.0095	
Nov-08	广西	1	0	0.0021	
Dec-05	黑龙江省	1	0	0.0026	
Sep-04	河北省	29	0	0.0427	
Jun-15	建设兵团	1	0	0.0366	
Feb-07	山西省	3	0	0.0089	
Dec-05	广东省	1	0	0.0011	
Mar-13	吉林省	1	0	0.0036	
Oct-13	湖南省	1	0	0.0015	
Mar-11	贵州省	3	0	0.0086	
Dec-06	甘肃省	4	0	0.0154	
Nov-14	全国	279	1	0.0206	0.0001
Sep-04	湖北省	2	0	0.0033	
Feb-05	新疆	12	0	0.0604	
Dec-14	河南省	3	0	0.0032	
Jun-10	江西省	2	0	0.0045	
Apr-05	四川省	67	0	0.0818	
Feb-07	吉林省	1	0	0.0037	
Feb-14	全国	130	0	0.0096	
Nov-10	北京市	1	0	0.0057	
Jul-09	浙江省	4	0	0.0078	
Jul-08	辽宁省	1	0	0.0023	
Apr-12	全国	240	1	0.0178	0.0001
Jan-07	山西省	3	0	0.0089	
Sep-07	广东省	1	0	0.0011	
Mar-15	陕西省	56	0	0.1483	
Sep-04	云南省	4	0	0.0092	
Apr-05	广东省	11	0	0.012	
Jun-05	湖北省	6	0	0.0105	
Aug-07	建设兵团	1	0	0.0388	
Nov-15	甘肃省	4	0	0.0154	
Jun-07	江苏省	11	0	0.0146	
May-07	广西	4	0	0.0085	
Aug-13	云南省	3	0	0.0064	
Oct-09	辽宁省	1	0	0.0023	
Aug-09	甘肃省	12	0	0.0457	
Apr-10	湖北省	3	0	0.0052	
Nov-13	陕西省	8	0	0.0213	
Oct-15	天津市	28	0	0.1846	
Apr-10	陕西省	3	0	0.008	
May-10	山东省	29	0	0.0306	
Jan-14	山西省	2	0	0.0055	
Sep-04	江苏省	7	0	0.0092	
Oct-04	安徽省	2	0	0.0031	
Oct-15	广东省	32	0	0.0298	
Jul-07	河南省	41	0	0.0437	
Oct-05	重庆市	1	0	0.0036	
Apr-06	江苏省	8	1	0.0107	0.0013
Nov-14	甘肃省	2	0	0.0077	
Jan-09	北京市	1	0	0.0059	
Aug-07	湖北省	9	0	0.0158	
Jan-10	吉林省	1	0	0.0037	
Apr-05	安徽省	20	0	0.0329	
Mar-08	湖南省	7	0	0.011	
Mar-10	北京市	1	0	0.0057	
Dec-07	山西省	1	0	0.003	
Nov-11	河南省	2	0	0.0021	
Apr-09	山东省	7	0	0.0074	
May-10	山西省	5	0	0.0146	
Sep-10	新疆	6	0	0.0278	
Jan-09	湖南省	6	0	0.0094	
Oct-06	广东省	2	0	0.0022	
Nov-05	全国	146	0	0.0112	
Jun-05	山东省	34	0	0.037	
Sep-05	浙江省	13	0	0.0267	
Oct-11	河北省	17	0	0.0237	
Apr-04	黑龙江省	2	0	0.0053	
Oct-07	湖北省	1	0	0.0018	
Aug-05	青海省	3	0	0.0558	
Feb-07	海南省	1	0	0.012	
Sep-08	浙江省	6	0	0.0119	
Jan-14	山东省	32	0	0.0329	
Jan-05	吉林省	1	0	0.0037	
Aug-11	黑龙江省	8	0	0.0209	
Jan-11	山东省	20	0	0.0209	
Dec-09	四川省	11	0	0.0134	
Oct-15	青海省	1	0	0.0171	
Jul-09	福建省	2	0	0.0055	
Aug-12	甘肃省	6	0	0.0234	
Jan-10	河南省	2	0	0.0021	
Apr-09	安徽省	7	0	0.0114	
Jun-10	黑龙江省	12	0	0.0314	
Nov-14	山西省	7	0	0.0193	
Apr-04	重庆市	7	0	0.0224	
Mar-08	河北省	20	0	0.0288	
Feb-06	浙江省	1	0	0.002	
Aug-08	云南省	5	0	0.0111	
Dec-14	天津市	25	0	0.1698	
Jun-06	浙江省	9	0	0.0184	
Mar-09	山西省	4	0	0.0117	
Jan-12	甘肃省	4	0	0.0156	
Dec-08	山西省	3	0	0.0088	
Dec-07	云南省	3	0	0.0067	
Sep-14	吉林省	1	0	0.0036	
Apr-08	江西省	6	0	0.0137	
Mar-06	四川省	31	0	0.0377	
May-12	河北省	11	0	0.0152	
Mar-07	福建省	6	0	0.0169	
Aug-11	山西省	11	0	0.0308	
Feb-06	贵州省	9	0	0.0241	
Feb-06	建设兵团	1	0	0.0389	
Dec-08	云南省	2	0	0.0044	
Jan-09	全国	79	0	0.0059	
Sep-13	重庆市	1	0	0.0034	
May-13	重庆市	6	0	0.0204	
May-13	北京市	3	0	0.0145	
Jun-06	宁夏	2	0	0.0336	
Jun-08	宁夏	1	0	0.0164	
May-11	湖北省	3	0	0.0052	
Apr-12	江苏省	3	0	0.0038	
Feb-10	江西省	1	0	0.0023	
May-10	浙江省	9	0	0.0174	
Dec-12	河南省	1	0	0.0011	
Jun-15	云南省	4	0	0.0085	
Jul-14	福建省	1	0	0.0026	
Jan-07	建设兵团	2	0	0.0775	
Jun-06	广西	3	0	0.0064	
Dec-08	河北省	8	0	0.0115	
Jul-08	福建省	3	0	0.0084	
May-13	广西	1	0	0.0021	
May-05	辽宁省	1	0	0.0024	
Oct-10	天津市	10	0	0.0814	
Oct-10	山西省	12	0	0.035	
Apr-04	海南省	6	0	0.0737	
Aug-15	贵州省	7	0	0.02	
Aug-10	湖南省	3	0	0.0047	
Jun-14	湖南省	4	0	0.006	
Jun-14	山西省	9	0	0.0248	
Jan-04	四川省	43	0	0.0493	
Oct-06	云南省	5	0	0.0112	
Oct-07	浙江省	1	0	0.002	
Mar-08	云南省	4	0	0.0089	
Aug-08	河北省	16	0	0.023	
Sep-13	新疆	13	0	0.0582	
Apr-14	江西省	1	0	0.0022	
Oct-04	河北省	42	0	0.0618	
Oct-05	黑龙江省	2	0	0.0052	
Dec-09	湖北省	1	0	0.0018	
Oct-15	全国	422	0	0.031	
Mar-14	安徽省	2	0	0.0033	
Jun-13	内蒙古	2	0	0.008	
Nov-11	广西	1	0	0.0022	
Jul-04	四川省	95	0	0.109	
Apr-05	辽宁省	5	0	0.0119	
May-15	浙江省	32	0	0.0581	
Aug-10	宁夏	1	0	0.016	
Jun-08	河北省	28	0	0.0403	
May-08	山东省	14	0	0.0149	
Apr-05	北京市	2	0	0.013	
Sep-13	北京市	2	0	0.0097	
Jul-06	江西省	17	0	0.0394	
Oct-05	云南省	23	0	0.0521	
Aug-07	宁夏	2	0	0.0331	
Jul-05	湖北省	17	0	0.0299	
Jun-06	广东省	5	0	0.0054	
Dec-15	安徽省	1	0	0.0016	
Aug-06	天津市	5	0	0.0479	
Jul-05	福建省	12	0	0.0341	
Aug-10	新疆	11	0	0.051	
Aug-04	辽宁省	2	0	0.0048	
Oct-14	贵州省	1	0	0.0029	
May-07	山东省	15	0	0.0161	
Mar-05	贵州省	12	0	0.0324	
Jan-06	江西省	3	0	0.007	
Feb-14	河南省	2	0	0.0021	
Mar-09	新疆	16	0	0.0751	
Sep-12	河北省	7	0	0.0097	
Feb-10	四川省	10	0	0.0122	
Feb-11	陕西省	11	0	0.0295	
Jun-14	天津市	29	0	0.197	
Jul-14	广东省	32	0	0.0301	
Jul-09	全国	303	1	0.0228	0.0001
Mar-11	甘肃省	7	0	0.0274	
Sep-12	浙江省	2	0	0.0037	
Jul-09	甘肃省	10	0	0.038	
Dec-15	新疆	118	0	0.5134	
Sep-14	湖南省	3	0	0.0045	
Oct-05	安徽省	6	0	0.0099	
Dec-04	河北省	8	0	0.0118	
Jul-15	四川省	39	0	0.0479	
Dec-11	四川省	9	0	0.0112	
Oct-11	云南省	3	0	0.0065	
Aug-15	湖北省	13	0	0.0224	
Jun-13	安徽省	2	0	0.0033	
Aug-09	北京市	1	0	0.0059	
Jun-11	江苏省	8	0	0.0102	
Mar-12	新疆	130	0	0.5886	
Jan-10	贵州省	3	0	0.0079	
Aug-15	天津市	48	0	0.3165	
Jan-08	黑龙江省	1	0	0.0026	
Jun-14	河南省	29	0	0.0308	
Dec-09	广东省	1	0	0.001	
Jul-05	陕西省	46	0	0.1242	
Jan-04	黑龙江省	1	0	0.0027	
Mar-06	建设兵团	1	0	0.0389	
Jun-12	黑龙江省	2	0	0.0052	
Jun-08	重庆市	9	0	0.032	
Jul-06	广西	3	0	0.0064	
Jun-12	山西省	1	0	0.0028	
Jun-10	河北省	59	0	0.0839	
Jan-10	广东省	4	0	0.0042	
May-12	建设兵团	1	0	0.0383	
May-09	安徽省	9	0	0.0147	
Nov-15	湖南省	2	0	0.003	
Jan-07	贵州省	7	0	0.0186	
Nov-12	河南省	1	0	0.0011	
Jan-15	山东省	94	0	0.096	
Jan-07	重庆市	3	0	0.0107	
Dec-13	新疆	15	0	0.0672	
Jun-09	辽宁省	1	0	0.0023	
Mar-12	福建省	1	0	0.0027	
Mar-05	广东省	12	0	0.0131	
Jan-15	浙江省	11	0	0.02	
Nov-15	四川省	11	0	0.0135	
Sep-07	河南省	9	0	0.0096	
Mar-13	福建省	1	0	0.0027	
Apr-11	全国	226	1	0.0169	0.0001
Jun-13	陕西省	7	0	0.0187	
Mar-11	浙江省	16	0	0.0294	
Apr-13	新疆	21	0	0.0941	
Jan-12	浙江省	8	0	0.0146	
May-11	安徽省	22	0	0.037	
Aug-07	新疆	77	0	0.3756	
Jan-07	甘肃省	13	0	0.0499	
Feb-07	四川省	22	0	0.0269	
Oct-08	山东省	2	0	0.0021	
Sep-14	贵州省	3	0	0.0086	
Apr-11	山东省	45	1	0.047	0.001
May-15	贵州省	1	0	0.0029	
Sep-04	新疆	16	0	0.086	
Jul-12	陕西省	11	0	0.0294	
Dec-07	河南省	2	0	0.0021	
Jul-05	湖南省	43	0	0.0683	
Mar-04	河南省	25	0	0.0258	
Jun-04	河北省	90	0	0.1324	
May-15	江苏省	7	0	0.0088	
May-13	湖北省	3	0	0.0052	
Aug-06	贵州省	14	0	0.0375	
May-11	天津市	14	0	0.1082	
Feb-09	河北省	8	0	0.0114	
Feb-06	上海市	1	0	0.0056	
Apr-10	全国	146	0	0.0109	
Mar-14	甘肃省	4	0	0.0155	
Dec-09	安徽省	2	0	0.0033	
Sep-08	福建省	1	0	0.0028	
Jun-14	福建省	1	0	0.0026	
Mar-12	陕西省	5	0	0.0134	
May-05	全国	530	0	0.0408	
Jul-11	甘肃省	8	0	0.0313	
Nov-04	湖南省	4	0	0.006	
Jan-14	四川省	12	0	0.0148	
Dec-07	河北省	8	0	0.0116	
Mar-04	北京市	3	0	0.0203	
Mar-07	重庆市	7	0	0.0249	
Jun-05	四川省	40	0	0.0489	
Jun-14	辽宁省	1	0	0.0023	
Dec-12	湖北省	1	0	0.0017	
Aug-15	山东省	243	0	0.2482	
Oct-09	贵州省	2	0	0.0053	
Jan-11	新疆	14	0	0.0642	
Jun-04	云南省	14	0	0.0322	
Oct-12	江苏省	2	0	0.0025	
Jan-05	建设兵团	1	0	0.0393	
Oct-12	河北省	3	0	0.0041	
Nov-11	浙江省	3	0	0.0055	
Mar-15	全国	514	0	0.0377	
Feb-08	四川省	17	0	0.0209	
Mar-05	陕西省	31	0	0.0837	
Jan-09	天津市	2	0	0.017	
Dec-06	湖南省	4	0	0.0063	
Jul-06	四川省	64	0	0.0779	
Jun-07	青海省	1	0	0.0182	
Jul-15	辽宁省	1	0	0.0023	
Nov-15	山西省	5	0	0.0137	
Apr-07	浙江省	6	0	0.012	
May-15	全国	675	0	0.0495	
Aug-07	江西省	5	0	0.0115	
Nov-13	山东省	18	0	0.0186	
May-05	广西	2	0	0.0043	
May-04	北京市	3	0	0.0203	
Sep-09	四川省	9	0	0.011	
Aug-08	广东省	5	0	0.0053	
Sep-12	云南省	1	0	0.0022	
Jul-05	宁夏	9	0	0.1527	
Aug-05	宁夏	6	0	0.1018	
Nov-15	全国	353	1	0.0259	0.0001
Oct-12	浙江省	6	0	0.011	
Jan-10	河北省	13	0	0.0185	
Sep-07	全国	152	0	0.0116	
Jun-13	山东省	26	0	0.0268	
Aug-11	湖南省	7	0	0.0107	
Apr-06	宁夏	1	0	0.0168	
Jul-14	黑龙江省	12	0	0.0313	
Aug-05	贵州省	14	0	0.0378	
May-05	甘肃省	24	0	0.0931	
Dec-05	重庆市	3	0	0.0108	
Jun-04	辽宁省	2	0	0.0048	
May-05	陕西省	33	0	0.0891	
Apr-13	河北省	14	0	0.0192	
Jun-13	黑龙江省	5	0	0.013	
Jul-04	新疆	75	1	0.4031	0.0054
Aug-09	宁夏	2	0	0.033	
Feb-14	安徽省	8	0	0.0133	
Jul-10	新疆	14	0	0.0649	
Jun-15	新疆	121	0	0.5264	
Jul-07	山东省	61	0	0.0655	
Mar-09	吉林省	1	0	0.0037	
Jan-06	湖北省	2	0	0.0035	
Aug-12	重庆市	9	0	0.0308	
May-10	内蒙古	1	0	0.0041	
Jan-14	重庆市	2	0	0.0067	
Dec-14	重庆市	3	0	0.0101	
Sep-07	福建省	1	0	0.0028	
Jul-04	山西省	36	0	0.1086	
May-06	江西省	4	0	0.0093	
Nov-07	湖南省	1	0	0.0016	
Aug-13	河北省	15	0	0.0206	
Dec-12	甘肃省	3	0	0.0117	
Aug-07	湖南省	21	0	0.0331	
Jun-09	重庆市	2	0	0.007	
Sep-08	全国	88	0	0.0067	
Jul-06	云南省	11	0	0.0247	
Sep-06	陕西省	3	0	0.0081	
Dec-04	宁夏	1	0	0.0171	
Aug-14	江苏省	6	0	0.0076	
Jun-11	浙江省	19	0	0.0349	
Feb-15	山西省	9	0	0.0247	
Jun-13	河南省	5	0	0.0053	
Mar-12	建设兵团	2	0	0.0765	
Nov-15	江苏省	1	0	0.0013	
Sep-05	广东省	1	0	0.0011	
Dec-05	甘肃省	4	0	0.0155	
Jan-07	山东省	2	0	0.0021	
Apr-07	山东省	16	0	0.0172	
May-10	江西省	1	0	0.0023	
May-14	广东省	19	0	0.0179	
Dec-15	黑龙江省	2	0	0.0052	
Apr-11	湖北省	5	0	0.0087	
Jun-13	全国	178	0	0.0131	
Oct-14	新疆	19	0	0.0839	
Feb-12	河北省	11	0	0.0152	
Jul-09	河北省	125	0	0.1789	
Jan-06	广西	2	0	0.0043	
Mar-07	建设兵团	2	0	0.0775	
Aug-12	广西	1	0	0.0022	
Nov-06	河北省	17	0	0.0248	
Mar-04	广东省	5	0	0.0063	
Jun-16	贵州省	5	0	0.0143	
Apr-16	贵州省	5	0	0.0143	
Jul-16	贵州省	8	0	0.0228	
Mar-16	四川省	44	0	0.0541	
Jul-16	河南省	21	0	0.0223	
Apr-16	广东省	53	0	0.0494	
Jan-16	全国	334	0	0.0245	
Apr-16	新疆	26	0	0.1131	
Jul-16	全国	622	0	0.0457	
Dec-16	四川省	12	0	0.0147	
Oct-16	天津市	26	0	0.1714	
Mar-16	河北省	38	0	0.0515	
Aug-16	福建省	2	0	0.0053	
Mar-16	山西省	6	0	0.0164	
Jul-16	新疆	12	0	0.0522	
Mar-16	湖北省	5	0	0.0086	
Aug-16	黑龙江省	6	0	0.0157	
May-16	天津市	13	0	0.0857	
Apr-16	西藏	1	0	0.0315	
Apr-16	河南省	7	0	0.0074	
Apr-16	湖北省	3	0	0.0052	
Feb-16	湖北省	11	0	0.0189	
Oct-16	四川省	10	0	0.0123	
Feb-16	山东省	58	0	0.0592	
Mar-16	新疆	75	0	0.3263	
Aug-16	山东省	152	0	0.1553	
Oct-16	全国	356	0	0.0261	
Mar-16	河南省	4	0	0.0042	
Nov-16	天津市	21	0	0.1384	
